match_id,date,bowler,wickets,runs_given,overs_bowled
1359488,09-04-2023,Arshdeep Singh,1,20,3
1359488,09-04-2023,B Kumar,1,30,4
1359488,09-04-2023,Harpreet Brar,0,26,4
1359488,09-04-2023,M Jansen,2,15,3
1359488,09-04-2023,M Markande,4,15,4
1359488,09-04-2023,Mohit Rathee,0,29,2
1359488,09-04-2023,NT Ellis,0,28,3
1359488,09-04-2023,RD Chahar,1,28,3
1359488,09-04-2023,SM Curran,0,14,3
1359488,09-04-2023,T Natarajan,0,40,4
1359488,09-04-2023,Umran Malik,2,31,4
1359488,09-04-2023,Washington Sundar,0,6,1
1359489,10-04-2023,A Mishra,1,18,2
1359489,10-04-2023,Avesh Khan,0,53,4
1359489,10-04-2023,DJ Willey,0,31,4
1359489,10-04-2023,HV Patel,2,48,4
1359489,10-04-2023,JD Unadkat,0,26,2
1359489,10-04-2023,KH Pandya,0,35,4
1359489,10-04-2023,KV Sharma,1,47,3
1359489,10-04-2023,MA Wood,1,30,4
1359489,10-04-2023,Mohammed Siraj,3,18,4
1359489,10-04-2023,Ravi Bishnoi,0,38,4
1359489,10-04-2023,Shahbaz Ahmed,0,15,1
1359489,10-04-2023,WD Parnell,3,38,4
1359490,11-04-2023,A Nortje,0,35,4
1359490,11-04-2023,AR Patel,0,19,4
1359490,11-04-2023,Arshad Khan,0,11,1
1359490,11-04-2023,C Green,0,29,3
1359490,11-04-2023,HR Shokeen,1,37,4
1359490,11-04-2023,JP Behrendorff,4,23,3
1359490,11-04-2023,Kuldeep Yadav,0,23,2
1359490,11-04-2023,Lalit Yadav,1,22,4
1359490,11-04-2023,Mukesh Kumar,2,30,2
1359490,11-04-2023,Mustafizur Rahman,1,38,4
1359490,11-04-2023,PP Chawla,3,22,4
1359490,11-04-2023,RP Meredith,2,33,4
1359490,11-04-2023,Tilak Varma,0,6,1
1359491,12-04-2023,A Zampa,1,41,4
1359491,12-04-2023,Akash Singh,2,39,4
1359491,12-04-2023,JO Holder,0,36,3
1359491,12-04-2023,KR Sen,0,8,2
1359491,12-04-2023,M Theekshana,0,42,4
1359491,12-04-2023,MM Ali,1,21,2
1359491,12-04-2023,R Ashwin,2,23,4
1359491,12-04-2023,RA Jadeja,2,14,4
1359491,12-04-2023,SSB Magala,0,13,2
1359491,12-04-2023,Sandeep Sharma,1,28,3
1359491,12-04-2023,TU Deshpande,3,36,4
1359491,12-04-2023,YS Chahal,2,26,4
1359492,13-04-2023,AS Joseph,1,27,4
1359492,13-04-2023,Arshdeep Singh,1,33,4
1359492,13-04-2023,Harpreet Brar,1,20,4
1359492,13-04-2023,J Little,3,28,4
1359492,13-04-2023,K Rabada,1,36,4
1359492,13-04-2023,MM Sharma,2,18,4
1359492,13-04-2023,MW Short,0,8,1
1359492,13-04-2023,Mohammed Shami,1,43,4
1359492,13-04-2023,RD Chahar,0,24,3
1359492,13-04-2023,Rashid Khan,1,26,4
1359492,13-04-2023,SM Curran,1,25,4
1359493,14-04-2023,AD Russell,3,20,3
1359493,14-04-2023,B Kumar,1,28,4
1359493,14-04-2023,CV Varun,1,40,4
1359493,14-04-2023,LH Ferguson,0,31,2
1359493,14-04-2023,M Jansen,2,31,4
1359493,14-04-2023,M Markande,2,27,4
1359493,14-04-2023,SN Thakur,0,14,1
1359493,14-04-2023,SP Narine,0,26,4
1359493,14-04-2023,Suyash Sharma,0,44,4
1359493,14-04-2023,T Natarajan,1,53,4
1359493,14-04-2023,UT Yadav,0,41,3
1359493,14-04-2023,Umran Malik,1,36,2
1359493,14-04-2023,Washington Sundar,0,20,2
1359494,15-04-2023,A Nortje,0,28,4
1359494,15-04-2023,AR Patel,1,25,3
1359494,15-04-2023,HV Patel,1,29,4
1359494,15-04-2023,Kuldeep Yadav,2,23,4
1359494,15-04-2023,Lalit Yadav,1,28,4
1359494,15-04-2023,MR Marsh,2,18,2
1359494,15-04-2023,Mohammed Siraj,3,23,4
1359494,15-04-2023,Mustafizur Rahman,0,41,3
1359494,15-04-2023,PWH de Silva,1,37,3
1359494,15-04-2023,Shahbaz Ahmed,0,11,1
1359494,15-04-2023,Vijaykumar Vyshak,3,20,4
1359494,15-04-2023,WD Parnell,1,28,4
1359495,15-04-2023,Arshdeep Singh,1,21,3
1359495,15-04-2023,Avesh Khan,0,23,3
1359495,15-04-2023,Harpreet Brar,1,10,2
1359495,15-04-2023,K Gowtham,1,30,4
1359495,15-04-2023,K Rabada,2,32,4
1359495,15-04-2023,KH Pandya,1,32,3
1359495,15-04-2023,MA Wood,2,33,4
1359495,15-04-2023,MW Short,0,10,2
1359495,15-04-2023,RD Chahar,0,27,3
1359495,15-04-2023,Ravi Bishnoi,2,17,3
1359495,15-04-2023,SM Curran,3,29,4
1359495,15-04-2023,Sikandar Raza,1,18,2
1359495,15-04-2023,Yudhvir Singh,2,19,3
1359496,16-04-2023,AD Russell,0,17,1
1359496,16-04-2023,Arjun Tendulkar,0,16,2
1359496,16-04-2023,C Green,1,14,2
1359496,16-04-2023,CV Varun,1,37,4
1359496,16-04-2023,D Jansen,1,49,4
1359496,16-04-2023,HR Shokeen,2,33,4
1359496,16-04-2023,LH Ferguson,1,19,2
1359496,16-04-2023,PP Chawla,1,19,4
1359496,16-04-2023,RP Meredith,1,40,4
1359496,16-04-2023,SN Thakur,1,24,2
1359496,16-04-2023,SP Narine,0,39,3
1359496,16-04-2023,Suyash Sharma,2,27,4
1359496,16-04-2023,UT Yadav,0,19,2
1359497,16-04-2023,A Zampa,2,32,4
1359497,16-04-2023,AS Joseph,0,47,3
1359497,16-04-2023,HH Pandya,1,24,4
1359497,16-04-2023,MM Sharma,0,7,2
1359497,16-04-2023,Mohammed Shami,3,24,4
1359497,16-04-2023,Noor Ahmad,1,28,3
1359497,16-04-2023,R Ashwin,0,37,4
1359497,16-04-2023,Rashid Khan,2,46,4
1359497,16-04-2023,Sandeep Sharma,3,24,4
1359497,16-04-2023,TA Boult,1,44,4
1359497,16-04-2023,YS Chahal,1,35,4
1359498,17-04-2023,Akash Singh,1,35,3
1359498,17-04-2023,GJ Maxwell,1,27,3
1359498,17-04-2023,HV Patel,1,32,4
1359498,17-04-2023,M Pathirana,2,40,4
1359498,17-04-2023,M Theekshana,1,40,4
1359498,17-04-2023,MM Ali,1,13,1
1359498,17-04-2023,Mohammed Siraj,1,29,4
1359498,17-04-2023,PWH de Silva,1,21,2
1359498,17-04-2023,RA Jadeja,0,37,4
1359498,17-04-2023,TU Deshpande,3,42,4
1359498,17-04-2023,Vijaykumar Vyshak,1,62,4
1359498,17-04-2023,WD Parnell,1,48,4
1359499,18-04-2023,Arjun Tendulkar,2,15,3
1359499,18-04-2023,B Kumar,1,31,4
1359499,18-04-2023,C Green,1,28,4
1359499,18-04-2023,HR Shokeen,0,12,1
1359499,18-04-2023,JP Behrendorff,3,32,4
1359499,18-04-2023,M Jansen,2,42,4
1359499,18-04-2023,M Markande,0,34,4
1359499,18-04-2023,PP Chawla,2,43,4
1359499,18-04-2023,RP Meredith,2,29,4
1359499,18-04-2023,T Natarajan,2,50,4
1359499,18-04-2023,Washington Sundar,0,33,4
1359500,19-04-2023,A Mishra,0,15,2
1359500,19-04-2023,Avesh Khan,3,25,4
1359500,19-04-2023,JO Holder,1,38,4
1359500,19-04-2023,MP Stoinis,2,28,4
1359500,19-04-2023,Naveen-ul-Haq,0,18,4
1359500,19-04-2023,R Ashwin,2,22,4
1359500,19-04-2023,Ravi Bishnoi,1,24,4
1359500,19-04-2023,Sandeep Sharma,3,31,4
1359500,19-04-2023,TA Boult,1,16,4
1359500,19-04-2023,YS Chahal,0,41,4
1359500,19-04-2023,Yudhvir Singh,0,22,2
1359501,20-04-2023,Arshdeep Singh,1,33,4
1359501,20-04-2023,GJ Maxwell,0,5,1
1359501,20-04-2023,HV Patel,1,20,4
1359501,20-04-2023,Harpreet Brar,2,31,3
1359501,20-04-2023,LS Livingstone,0,9,1
1359501,20-04-2023,Mohammed Siraj,4,21,4
1359501,20-04-2023,NT Ellis,1,39,4
1359501,20-04-2023,PWH de Silva,2,39,4
1359501,20-04-2023,RD Chahar,0,24,4
1359501,20-04-2023,SM Curran,0,26,4
1359501,20-04-2023,Vijaykumar Vyshak,2,28,3
1359501,20-04-2023,WD Parnell,1,32,3
1359502,20-04-2023,A Nortje,2,18,4
1359502,20-04-2023,AD Russell,0,11,1
1359502,20-04-2023,AR Patel,2,13,3
1359502,20-04-2023,AS Roy,2,17,4
1359502,20-04-2023,CV Varun,2,16,4
1359502,20-04-2023,I Sharma,2,17,4
1359502,20-04-2023,K Khejroliya,0,19,2
1359502,20-04-2023,Kuldeep Yadav,2,14,3
1359502,20-04-2023,MR Marsh,0,23,2
1359502,20-04-2023,Mukesh Kumar,2,30,4
1359502,20-04-2023,N Rana,2,17,4
1359502,20-04-2023,SP Narine,0,35,4
1359502,20-04-2023,UT Yadav,0,6,1
1359503,21-04-2023,AK Markram,0,11,1
1359503,21-04-2023,Akash Singh,1,17,3
1359503,21-04-2023,B Kumar,0,10,2
1359503,21-04-2023,M Jansen,0,37,3
1359503,21-04-2023,M Markande,2,23,4
1359503,21-04-2023,M Pathirana,2,21,4
1359503,21-04-2023,M Theekshana,1,27,4
1359503,21-04-2023,MM Ali,0,18,2
1359503,21-04-2023,Mayank Dagar,0,21,3
1359503,21-04-2023,RA Jadeja,3,22,4
1359503,21-04-2023,TU Deshpande,0,25,3
1359503,21-04-2023,Umran Malik,1,18,3
1359503,21-04-2023,Washington Sundar,0,16,3
1359504,22-04-2023,A Mishra,1,9,2
1359504,22-04-2023,Avesh Khan,0,21,3
1359504,22-04-2023,HH Pandya,0,7,1
1359504,22-04-2023,J Yadav,0,26,4
1359504,22-04-2023,KH Pandya,2,16,4
1359504,22-04-2023,MM Sharma,4,17,3
1359504,22-04-2023,MP Stoinis,2,20,3
1359504,22-04-2023,Mohammed Shami,0,18,3
1359504,22-04-2023,Naveen-ul-Haq,1,19,4
1359504,22-04-2023,Noor Ahmad,2,18,4
1359504,22-04-2023,R Tewatia,0,7,1
1359504,22-04-2023,Rashid Khan,1,33,4
1359504,22-04-2023,Ravi Bishnoi,0,49,4
1359505,22-04-2023,Arjun Tendulkar,1,43,3
1359505,22-04-2023,Arshdeep Singh,4,28,4
1359505,22-04-2023,C Green,2,41,4
1359505,22-04-2023,HR Shokeen,0,23,3
1359505,22-04-2023,Harpreet Brar,0,15,2
1359505,22-04-2023,JC Archer,1,41,4
1359505,22-04-2023,JP Behrendorff,2,40,3
1359505,22-04-2023,LS Livingstone,1,23,2
1359505,22-04-2023,MW Short,0,6,1
1359505,22-04-2023,NT Ellis,1,44,4
1359505,22-04-2023,PP Chawla,2,14,3
1359505,22-04-2023,RD Chahar,0,42,4
1359505,22-04-2023,SM Curran,0,40,3
1359506,23-04-2023,DJ Willey,2,25,4
1359506,23-04-2023,GJ Maxwell,0,25,2
1359506,23-04-2023,HV Patel,3,31,4
1359506,23-04-2023,JO Holder,0,32,4
1359506,23-04-2023,Mohammed Siraj,1,35,4
1359506,23-04-2023,PWH de Silva,0,32,4
1359506,23-04-2023,R Ashwin,1,34,4
1359506,23-04-2023,Sandeep Sharma,4,48,4
1359506,23-04-2023,TA Boult,2,36,4
1359506,23-04-2023,Vijaykumar Vyshak,0,23,2
1359506,23-04-2023,YS Chahal,2,26,4
1359507,23-04-2023,AD Russell,0,15,1
1359507,23-04-2023,Akash Singh,1,28,4
1359507,23-04-2023,CV Varun,1,49,4
1359507,23-04-2023,D Wiese,0,38,3
1359507,23-04-2023,K Khejroliya,2,43,3
1359507,23-04-2023,M Pathirana,1,24,4
1359507,23-04-2023,M Theekshana,2,31,4
1359507,23-04-2023,MM Ali,1,20,1
1359507,23-04-2023,RA Jadeja,1,34,3
1359507,23-04-2023,SP Narine,0,23,2
1359507,23-04-2023,Suyash Sharma,1,29,4
1359507,23-04-2023,TU Deshpande,2,39,4
1359507,23-04-2023,UT Yadav,0,35,3
1359508,24-04-2023,A Nortje,2,33,4
1359508,24-04-2023,AK Markram,0,7,1
1359508,24-04-2023,AR Patel,2,21,4
1359508,24-04-2023,B Kumar,4,11,4
1359508,24-04-2023,I Sharma,1,18,3
1359508,24-04-2023,Kuldeep Yadav,1,22,4
1359508,24-04-2023,M Jansen,0,27,2
1359508,24-04-2023,M Markande,0,32,4
1359508,24-04-2023,MR Marsh,0,15,2
1359508,24-04-2023,Mukesh Kumar,0,27,3
1359508,24-04-2023,T Natarajan,2,21,3
1359508,24-04-2023,Umran Malik,0,14,2
1359508,24-04-2023,Washington Sundar,3,28,4
1359509,25-04-2023,Arjun Tendulkar,1,9,2
1359509,25-04-2023,C Green,0,39,2
1359509,25-04-2023,HH Pandya,1,10,2
1359509,25-04-2023,J Little,0,18,2
1359509,25-04-2023,JP Behrendorff,1,35,4
1359509,25-04-2023,K Kartikeya,1,39,4
1359509,25-04-2023,MM Sharma,3,38,4
1359509,25-04-2023,Mohammed Shami,0,17,4
1359509,25-04-2023,Noor Ahmad,3,37,4
1359509,25-04-2023,PP Chawla,2,33,4
1359509,25-04-2023,RP Meredith,1,47,4
1359509,25-04-2023,Rashid Khan,2,27,4
1359510,26-04-2023,AD Russell,2,29,4
1359510,26-04-2023,CV Varun,3,27,4
1359510,26-04-2023,DJ Willey,0,30,3
1359510,26-04-2023,HV Patel,0,43,4
1359510,26-04-2023,Mohammed Siraj,1,33,4
1359510,26-04-2023,N Rana,0,8,1
1359510,26-04-2023,PWH de Silva,2,24,4
1359510,26-04-2023,SP Narine,0,41,4
1359510,26-04-2023,Shahbaz Ahmed,0,25,1
1359510,26-04-2023,Suyash Sharma,3,29,4
1359510,26-04-2023,UT Yadav,0,19,1
1359510,26-04-2023,VG Arora,0,20,2
1359510,26-04-2023,Vijaykumar Vyshak,2,38,4
1359511,27-04-2023,A Zampa,3,22,3
1359511,27-04-2023,Akash Singh,0,32,2
1359511,27-04-2023,JO Holder,0,48,4
1359511,27-04-2023,K Yadav,1,18,3
1359511,27-04-2023,M Pathirana,1,46,4
1359511,27-04-2023,M Theekshana,1,23,4
1359511,27-04-2023,MM Ali,0,17,2
1359511,27-04-2023,R Ashwin,2,35,4
1359511,27-04-2023,RA Jadeja,1,31,4
1359511,27-04-2023,Sandeep Sharma,0,24,4
1359511,27-04-2023,TU Deshpande,2,42,4
1359511,27-04-2023,YS Chahal,0,21,2
1359512,28-04-2023,A Badoni,0,0,1
1359512,28-04-2023,A Mishra,0,23,2
1359512,28-04-2023,Arshdeep Singh,1,52,4
1359512,28-04-2023,Avesh Khan,0,28,2
1359512,28-04-2023,Gurnoor Brar,0,39,3
1359512,28-04-2023,K Rabada,2,48,4
1359512,28-04-2023,KH Pandya,0,12,1
1359512,28-04-2023,KR Mayers,0,4,1
1359512,28-04-2023,LS Livingstone,1,19,1
1359512,28-04-2023,MP Stoinis,1,17,2
1359512,28-04-2023,Naveen-ul-Haq,3,28,4
1359512,28-04-2023,RD Chahar,0,29,4
1359512,28-04-2023,Ravi Bishnoi,2,40,4
1359512,28-04-2023,SM Curran,1,38,3
1359512,28-04-2023,Sikandar Raza,0,17,1
1359512,28-04-2023,Yash Thakur,4,36,4
1359513,29-04-2023,AD Russell,1,28,3
1359513,29-04-2023,CV Varun,0,42,4
1359513,29-04-2023,HH Pandya,0,33,3
1359513,29-04-2023,Harshit Rana,1,24,3
1359513,29-04-2023,J Little,2,25,4
1359513,29-04-2023,MM Sharma,0,12,1
1359513,29-04-2023,Mohammed Shami,3,33,4
1359513,29-04-2023,N Rana,0,13,1
1359513,29-04-2023,Noor Ahmad,2,20,4
1359513,29-04-2023,Rashid Khan,0,53,4
1359513,29-04-2023,SP Narine,1,24,3
1359513,29-04-2023,Suyash Sharma,0,37,4
1359514,29-04-2023,A Nortje,0,42,4
1359514,29-04-2023,AJ Hosein,1,40,4
1359514,29-04-2023,AR Patel,1,27,4
1359514,29-04-2023,Abhishek Sharma,1,26,3
1359514,29-04-2023,B Kumar,1,42,4
1359514,29-04-2023,I Sharma,1,31,3
1359514,29-04-2023,Kuldeep Yadav,0,27,3
1359514,29-04-2023,M Markande,2,20,4
1359514,29-04-2023,MR Marsh,4,25,4
1359514,29-04-2023,Mukesh Kumar,0,35,2
1359514,29-04-2023,T Natarajan,1,34,4
1359514,29-04-2023,Umran Malik,0,22,1
1359515,30-04-2023,Akash Singh,0,34,3
1359515,30-04-2023,Arshdeep Singh,1,34,4
1359515,30-04-2023,K Rabada,0,33,4
1359515,30-04-2023,LS Livingstone,0,16,1
1359515,30-04-2023,M Pathirana,1,31,4
1359515,30-04-2023,M Theekshana,0,34,4
1359515,30-04-2023,MM Ali,0,10,1
1359515,30-04-2023,RA Jadeja,2,32,4
1359515,30-04-2023,RD Chahar,1,35,4
1359515,30-04-2023,SM Curran,1,43,4
1359515,30-04-2023,Sikandar Raza,1,31,3
1359515,30-04-2023,TU Deshpande,3,47,4
1359516,30-04-2023,Arshad Khan,3,35,3
1359516,30-04-2023,C Green,0,24,3
1359516,30-04-2023,JC Archer,1,31,4
1359516,30-04-2023,JO Holder,0,53,4
1359516,30-04-2023,K Kartikeya,0,14,2
1359516,30-04-2023,KR Sen,0,19,1
1359516,30-04-2023,PP Chawla,2,34,4
1359516,30-04-2023,R Ashwin,2,26,4
1359516,30-04-2023,RP Meredith,1,49,4
1359516,30-04-2023,Sandeep Sharma,1,33,4
1359516,30-04-2023,TA Boult,1,41,4
1359516,30-04-2023,YS Chahal,0,32,3
1359517,01-05-2023,A Mishra,2,21,3
1359517,01-05-2023,GJ Maxwell,1,3,1
1359517,01-05-2023,HV Patel,2,20,4
1359517,01-05-2023,JR Hazlewood,2,14,3
1359517,01-05-2023,K Gowtham,1,10,2
1359517,01-05-2023,KH Pandya,0,21,4
1359517,01-05-2023,KV Sharma,2,20,4
1359517,01-05-2023,MK Lomror,1,4,1
1359517,01-05-2023,MP Stoinis,0,11,1
1359517,01-05-2023,Mohammed Siraj,1,20,3
1359517,01-05-2023,Naveen-ul-Haq,3,30,4
1359517,01-05-2023,PWH de Silva,1,20,4
1359517,01-05-2023,Ravi Bishnoi,2,21,4
1359517,01-05-2023,Yash Thakur,1,10,2
1359518,02-05-2023,A Nortje,1,37,4
1359518,02-05-2023,AR Patel,0,23,4
1359518,02-05-2023,HH Pandya,1,9,1
1359518,02-05-2023,I Sharma,2,21,4
1359518,02-05-2023,J Little,0,27,3
1359518,02-05-2023,KK Ahmed,2,24,4
1359518,02-05-2023,Kuldeep Yadav,1,15,4
1359518,02-05-2023,MM Sharma,2,33,4
1359518,02-05-2023,Mohammed Shami,4,11,4
1359518,02-05-2023,Noor Ahmad,0,18,4
1359518,02-05-2023,Rashid Khan,1,27,4
1359519,03-05-2023,DL Chahar,0,41,4
1359519,03-05-2023,M Pathirana,2,16,4
1359519,03-05-2023,M Theekshana,2,37,4
1359519,03-05-2023,MM Ali,2,13,4
1359519,03-05-2023,RA Jadeja,1,11,3
1359519,03-05-2023,TU Deshpande,0,1,1
1359520,03-05-2023,Akash Madhwal,0,36,3
1359520,03-05-2023,Arshad Khan,1,47,4
1359520,03-05-2023,Arshdeep Singh,1,64,4
1359520,03-05-2023,C Green,0,15,2
1359520,03-05-2023,Harpreet Brar,0,21,2
1359520,03-05-2023,JC Archer,0,49,4
1359520,03-05-2023,K Kartikeya,0,21,3
1359520,03-05-2023,NT Ellis,2,34,4
1359520,03-05-2023,PP Chawla,2,29,4
1359520,03-05-2023,R Dhawan,1,20,3
1359520,03-05-2023,RD Chahar,0,30,3
1359520,03-05-2023,SM Curran,0,40,3
1359521,04-05-2023,AD Russell,1,14,1
1359521,04-05-2023,AK Markram,1,24,3
1359521,04-05-2023,AS Roy,1,25,3
1359521,04-05-2023,B Kumar,1,32,4
1359521,04-05-2023,CV Varun,1,20,4
1359521,04-05-2023,Harshit Rana,1,25,4
1359521,04-05-2023,Kartik Tyagi,1,27,2
1359521,04-05-2023,M Jansen,2,23,3
1359521,04-05-2023,M Markande,1,29,4
1359521,04-05-2023,SN Thakur,2,23,3
1359521,04-05-2023,SP Narine,0,16,2
1359521,04-05-2023,T Natarajan,3,28,4
1359521,04-05-2023,VG Arora,2,29,3
1359522,05-05-2023,A Zampa,0,40,3
1359522,05-05-2023,HH Pandya,1,22,2
1359522,05-05-2023,J Little,1,24,4
1359522,05-05-2023,MM Sharma,1,5,1
1359522,05-05-2023,Mohammed Shami,1,25,4
1359522,05-05-2023,Noor Ahmad,2,22,3
1359522,05-05-2023,R Ashwin,0,8,1
1359522,05-05-2023,Rashid Khan,4,12,4
1359522,05-05-2023,Sandeep Sharma,0,18,3
1359522,05-05-2023,TA Boult,0,28,3
1359522,05-05-2023,YS Chahal,1,22,4
1359523,06-05-2023,Akash Madhwal,1,4,1
1359523,06-05-2023,Arshad Khan,0,28,2
1359523,06-05-2023,C Green,0,8,1
1359523,06-05-2023,DL Chahar,2,18,3
1359523,06-05-2023,JC Archer,0,23,4
1359523,06-05-2023,M Pathirana,3,15,4
1359523,06-05-2023,M Theekshana,0,28,4
1359523,06-05-2023,MM Ali,0,10,1
1359523,06-05-2023,PP Chawla,2,25,4
1359523,06-05-2023,R Goyal,0,33,4
1359523,06-05-2023,RA Jadeja,1,35,4
1359523,06-05-2023,T Stubbs,1,14,2
1359523,06-05-2023,TU Deshpande,2,25,4
1359524,06-05-2023,AR Patel,0,17,3
1359524,06-05-2023,GJ Maxwell,0,14,2
1359524,06-05-2023,HV Patel,1,31,2
1359524,06-05-2023,I Sharma,0,27,3
1359524,06-05-2023,JR Hazlewood,1,28,3
1359524,06-05-2023,KK Ahmed,1,43,4
1359524,06-05-2023,KV Sharma,1,33,3
1359524,06-05-2023,Kuldeep Yadav,0,37,4
1359524,06-05-2023,MK Lomror,0,13,1
1359524,06-05-2023,MR Marsh,2,20,3
1359524,06-05-2023,Mohammed Siraj,0,27,2
1359524,06-05-2023,Mukesh Kumar,1,29,3
1359524,06-05-2023,PWH de Silva,0,32,4
1359525,07-05-2023,AS Joseph,0,5,1
1359525,07-05-2023,Avesh Khan,1,34,4
1359525,07-05-2023,HH Pandya,0,35,3
1359525,07-05-2023,KH Pandya,0,38,4
1359525,07-05-2023,KR Mayers,0,15,1
1359525,07-05-2023,MM Sharma,4,28,4
1359525,07-05-2023,MP Stoinis,0,20,1
1359525,07-05-2023,Mohammed Shami,1,36,4
1359525,07-05-2023,Mohsin Khan,1,40,3
1359525,07-05-2023,Noor Ahmad,1,25,4
1359525,07-05-2023,Rashid Khan,1,34,4
1359525,07-05-2023,Ravi Bishnoi,0,20,2
1359525,07-05-2023,Swapnil Singh,0,7,1
1359525,07-05-2023,Yash Thakur,0,47,4
1359526,07-05-2023,Abhishek Sharma,0,15,2
1359526,07-05-2023,B Kumar,1,42,4
1359526,07-05-2023,K Yadav,1,50,4
1359526,07-05-2023,M Ashwin,0,42,3
1359526,07-05-2023,M Jansen,1,43,4
1359526,07-05-2023,M Markande,0,51,4
1359526,07-05-2023,OC McCoy,0,12,1
1359526,07-05-2023,R Ashwin,1,32,4
1359526,07-05-2023,Sandeep Sharma,0,47,4
1359526,07-05-2023,T Natarajan,0,35,4
1359526,07-05-2023,Vivrant Sharma,0,17,2
1359526,07-05-2023,YS Chahal,4,29,4
1359527,08-05-2023,AD Russell,0,18,1
1359527,08-05-2023,Arshdeep Singh,1,38,4
1359527,08-05-2023,CV Varun,3,25,4
1359527,08-05-2023,Harpreet Brar,1,4,1
1359527,08-05-2023,Harshit Rana,2,32,3
1359527,08-05-2023,LS Livingstone,0,27,2
1359527,08-05-2023,N Rana,1,7,1
1359527,08-05-2023,NT Ellis,1,29,4
1359527,08-05-2023,R Dhawan,0,15,2
1359527,08-05-2023,RD Chahar,2,22,4
1359527,08-05-2023,SM Curran,0,43,3
1359527,08-05-2023,SP Narine,0,28,4
1359527,08-05-2023,Suyash Sharma,1,25,4
1359527,08-05-2023,VG Arora,0,31,3
1359528,09-05-2023,Akash Madhwal,0,22,2
1359528,09-05-2023,C Green,1,15,2
1359528,09-05-2023,CJ Jordan,1,47,4
1359528,09-05-2023,HV Patel,0,39,4
1359528,09-05-2023,JP Behrendorff,3,36,4
1359528,09-05-2023,JR Hazlewood,0,31,3
1359528,09-05-2023,K Kartikeya,1,34,4
1359528,09-05-2023,Mohammed Siraj,0,30,3
1359528,09-05-2023,PP Chawla,0,41,4
1359528,09-05-2023,PWH de Silva,2,51,4
1359528,09-05-2023,Vijaykumar Vyshak,2,35,3
1359529,10-05-2023,AR Patel,2,27,4
1359529,10-05-2023,DL Chahar,2,27,3
1359529,10-05-2023,I Sharma,0,21,2
1359529,10-05-2023,KK Ahmed,1,30,4
1359529,10-05-2023,Kuldeep Yadav,1,25,4
1359529,10-05-2023,Lalit Yadav,1,34,3
1359529,10-05-2023,M Pathirana,3,33,4
1359529,10-05-2023,M Theekshana,0,16,2
1359529,10-05-2023,MM Ali,0,16,4
1359529,10-05-2023,MR Marsh,3,15,3
1359529,10-05-2023,RA Jadeja,1,19,4
1359529,10-05-2023,TU Deshpande,2,18,3
1359530,11-05-2023,AS Roy,0,20,1
1359530,11-05-2023,CV Varun,0,27,3
1359530,11-05-2023,Harshit Rana,1,20,2
1359530,11-05-2023,JE Root,0,14,2
1359530,11-05-2023,KM Asif,1,26,3
1359530,11-05-2023,N Rana,0,26,1
1359530,11-05-2023,R Ashwin,0,32,4
1359530,11-05-2023,SN Thakur,0,18,2
1359530,11-05-2023,SP Narine,0,13,2
1359530,11-05-2023,Sandeep Sharma,1,34,4
1359530,11-05-2023,Suyash Sharma,0,22,3
1359530,11-05-2023,TA Boult,2,15,3
1359530,11-05-2023,YS Chahal,4,25,4
1359531,12-05-2023,AS Joseph,0,52,4
1359531,12-05-2023,Akash Madhwal,3,31,4
1359531,12-05-2023,C Green,0,13,1
1359531,12-05-2023,CJ Jordan,0,34,4
1359531,12-05-2023,JP Behrendorff,1,36,4
1359531,12-05-2023,K Kartikeya,2,35,3
1359531,12-05-2023,MM Sharma,1,43,4
1359531,12-05-2023,Mohammed Shami,0,53,4
1359531,12-05-2023,Noor Ahmad,0,38,4
1359531,12-05-2023,PP Chawla,2,36,4
1359531,12-05-2023,Rashid Khan,4,30,4
1359532,13-05-2023,A Mishra,1,39,4
1359532,13-05-2023,Abhishek Sharma,1,41,3
1359532,13-05-2023,Avesh Khan,1,30,2
1359532,13-05-2023,B Kumar,0,30,4
1359532,13-05-2023,Fazalhaq Farooqi,0,28,4
1359532,13-05-2023,GD Phillips,1,10,2
1359532,13-05-2023,KH Pandya,2,24,4
1359532,13-05-2023,KR Mayers,0,10,1
1359532,13-05-2023,M Markande,1,39,3
1359532,13-05-2023,Ravi Bishnoi,0,23,2
1359532,13-05-2023,T Natarajan,0,31,4
1359532,13-05-2023,Yash Thakur,1,28,4
1359532,13-05-2023,Yudhvir Singh,1,23,3
1359533,13-05-2023,AR Patel,1,21,4
1359533,13-05-2023,Arshdeep Singh,0,32,4
1359533,13-05-2023,Harpreet Brar,4,29,4
1359533,13-05-2023,I Sharma,2,27,3
1359533,13-05-2023,KK Ahmed,1,33,4
1359533,13-05-2023,Kuldeep Yadav,1,32,4
1359533,13-05-2023,MR Marsh,0,20,1
1359533,13-05-2023,Mukesh Kumar,1,3,1
1359533,13-05-2023,NT Ellis,2,25,4
1359533,13-05-2023,P Dubey,1,18,3
1359533,13-05-2023,R Dhawan,0,10,1
1359533,13-05-2023,RD Chahar,2,15,4
1359533,13-05-2023,SM Curran,0,18,2
1359533,13-05-2023,Sikandar Raza,0,3,1
1359534,14-05-2023,A Zampa,2,25,4
1359534,14-05-2023,GJ Maxwell,1,3,1
1359534,14-05-2023,KM Asif,2,40,4
1359534,14-05-2023,KV Sharma,3,19,2
1359534,14-05-2023,MG Bracewell,2,16,3
